,actor,rev_sum,grade_sum,appearances,score,score_epfl,gender,cluster
17941,Kseniya_Rappoport,8155777.380952381,4.651485743914504,1.0,17.451423798563567,3.549131552373098,F,2
17942,Margherita_Buy,8155777.380952381,4.651485743914504,1.0,17.451423798563567,3.549131552373098,F,2
17943,Alessandro_Haber,8155777.380952381,4.651485743914504,1.0,17.451423798563567,3.549131552373098,M,2
17944,Gisella_Marengo,8155777.380952381,4.651485743914504,1.0,17.451423798563567,3.549131552373098,F,2
17945,Rudy_Youngblood,144826591.6666667,6.703246219238361,1.0,20.69363958455596,4.682815287750248,M,0
17946,Dalia_Hernández,144826591.6666667,6.703246219238361,1.0,20.69363958455596,4.682815287750248,F,0
17947,María_Isabel_Díaz,121262744.67054264,6.393311952622239,2.0,20.468722629504935,4.604170092432426,F,0
17948,Israel_Contreras,144826591.6666667,6.703246219238361,1.0,20.69363958455596,4.682815287750248,M,0
17949,Gerardo_Taracena,75279450.88951312,5.988896411222772,2.0,19.926624915599742,4.414618439549043,M,0
17950,Kim_Seung-woo,891841.6666666667,3.2968569931982348,1.0,14.894013480392317,2.654899128077804,M,2
17951,Seon-mi_Song,616357.535460993,3.502234815565293,2.0,14.58498377231155,2.546842793483072,F,2
17952,Ko_Hyun_Jung,1649021.7540574286,3.390338163850943,3.0,15.53662246349295,2.8795958788295275,F,2
17953,Ayesha_Dharker,836954.7619047619,5.0859790138180365,1.0,15.264012840834235,2.7842743099658156,F,2
17954,Arjun_Mathur,836954.7619047619,5.0859790138180365,1.0,15.264012840834235,2.7842743099658156,M,2
17955,Sudha_Shivpuri,836954.7619047619,5.0859790138180365,1.0,15.264012840834235,2.7842743099658156,F,2
17956,Siddarth_Jadhav,836954.7619047619,5.0859790138180365,1.0,15.264012840834235,2.7842743099658156,M,2
17957,Lee_Na-young,6460299.0720390715,3.3739094715384557,3.0,16.897258323234404,3.3553602467115518,F,2
17958,Bone_Crusher,25203051.19047619,3.8629495902019495,1.0,18.393906658347174,3.8786831798818673,M,2
17959,Evan_Ross,12664862.255641164,4.731742194772868,3.0,17.908635428765173,3.7090016606565226,M,1
17960,T.I.,137538181.28105745,5.549679082113065,3.0,20.453152221612267,4.598725692877847,M,0
17961,Lauren_London,31358099.572110552,3.7175340185482026,5.0,18.574043701462216,3.9416704852921853,F,1
17962,Shidô_Nakamura,110612191.16008106,4.896012653209976,4.0,20.109961998069224,4.4787246811462635,M,1
17963,Tsuyoshi_Ihara,50247368.13186814,6.018086833140783,2.0,19.527238135053782,4.274967556598632,M,0
17964,Kazunari_Ninomiya,63167074.17582418,5.428807369723676,2.0,19.65301321770057,4.3189464817918335,M,0
17965,Nae,81753842.85714287,6.410249567052801,1.0,20.077121578255912,4.467241592955108,F,0
17966,Yuki_Matsuzaki,425863011.7197728,5.61290426437228,3.0,21.594696563547615,4.9978818068092945,M,0
17967,Jordan_Orr,1452450.0,4.910705976133585,1.0,15.78018005850498,2.9647590210502415,M,2
17968,James_Jordan,1452450.0,4.910705976133585,1.0,15.78018005850498,2.9647590210502415,M,2
17969,Emma_Kennedy,59229036.90476191,5.797105106829131,1.0,19.65428114129885,4.319389828088303,F,0
17970,Andrew_Simpson,29702666.80402931,4.78097255208173,2.0,18.771391379709605,4.010675717457826,M,0
17971,Juno_Temple,139685212.52373347,5.0805156512217495,12.0,20.380314729554062,4.573257098088813,F,1
17972,Joe_Hursley,45839296.42857143,5.843450770608117,1.0,19.405973789550327,4.232565870451656,M,0
17973,Travis_Van_Winkle,228959512.42336202,5.114443118396028,5.0,20.881124265460286,4.748371792129722,M,1
17974,Christian_Long,45839296.42857143,5.843450770608117,1.0,19.405973789550327,4.232565870451656,M,0
17975,Kellan_Lutz,400479064.05953044,5.156479109564129,8.0,21.448426052082024,4.94673638319799,M,1
17976,Blake_Lively,83933218.29871082,5.36269691517509,7.0,19.92499902471646,4.414049925245387,F,1
17977,Hannah_Marks,25491983.92857143,5.557604046387693,2.0,18.769041693444354,4.0098541185026715,F,0
17978,Noah_Segan,30744916.082172673,4.669758111232564,5.0,18.782342481916515,4.0145049155359,M,1
17979,Chris_Diamantopoulos,13681435.714285716,3.7139157795717206,1.0,17.743637200724876,3.651307842649872,M,2
17980,Han-seon_Jo,2984905.9523809524,3.1362339908061734,1.0,16.05210151169232,3.0598399623344283,M,2
17981,Kim_Jin_Ah,9610922.756410256,3.6672396677826757,2.0,17.377850041727463,3.5234055128429578,M,2
17982,Jim_Parrack,20829752.38095238,4.482711122388318,1.0,18.35212095018825,3.864072253022634,M,2
17983,Wilmer_Calderon,214439744.16800427,5.34286451193481,2.0,20.85930127850259,4.740741095407383,M,0
17984,Larry_the_Cable_Guy,292214601.7266127,4.427978614117356,4.0,20.98094221285947,4.783274460839834,M,1
17985,Brooke_Dillman,18666784.52380953,2.1799974042970023,1.0,17.521579959897732,3.5736625843249685,F,2
17986,Hong_Seok-cheon,1649559.5238095238,3.970084143004165,1.0,15.694806144156779,2.9349068999976593,M,2
17987,Lee_von_Ernst,1077727.380952381,4.370613787169062,1.0,15.36526855907744,2.8196797143137307,F,2
17988,Meredith_MacNeill,5837060.714285715,3.6270635938002007,1.0,16.86816131934766,3.3451860935299154,F,2
17989,Robert_Webb,5837060.714285715,3.6270635938002007,1.0,16.86816131934766,3.3451860935299154,M,2
17990,Olivia_Colman,73935984.70288165,5.465802669707704,3.0,19.817221190642314,4.376363976625951,F,0
17991,Jason_Watkins,15125383.69047619,4.460290465730045,2.0,18.0270988202814,3.7504239561063777,M,2
17992,Jimmy_Carr,4322898.380398671,3.7014516954721026,2.0,16.588161749470327,3.2472805316441358,M,2
17993,Mark_Heap,70047666.65743817,4.990633826961705,3.0,19.67224944164831,4.3256726825320335,M,1
17994,Selina_Cadell,5837060.714285715,3.6270635938002007,1.0,16.86816131934766,3.3451860935299154,F,2
17995,Julia_Davis,5837060.714285715,3.6270635938002007,1.0,16.86816131934766,3.3451860935299154,F,2
17996,Tabu,23974804.76190476,5.058379765817042,1.0,18.613560262936293,3.95548797492836,F,0
17997,Irrfan_Khan,216531006.90503109,5.737371936352116,6.0,20.9402455687889,4.769044339678075,M,1
17998,Sabyasachi_Chakraborty,23974804.76190476,5.058379765817042,1.0,18.613560262936293,3.95548797492836,M,0
17999,Supriya_Devi,23974804.76190476,5.058379765817042,1.0,18.613560262936293,3.95548797492836,F,0
18000,Jhumpa_Lahiri,23974804.76190476,5.058379765817042,1.0,18.613560262936293,3.95548797492836,F,0
18001,Sebastian_Roché,126570649.66294384,3.9090344256336946,5.0,20.019601599124904,4.447128969643055,M,1
18002,Ruma_Guha_Thakurta,23974804.76190476,5.058379765817042,1.0,18.613560262936293,3.95548797492836,F,0
18003,Sarah_Brown,164594121.42857143,3.3968549897049827,1.0,20.141843131798623,4.489872342239815,F,2
18004,Cameron_Daddo,164594121.42857143,3.3968549897049827,1.0,20.141843131798623,4.489872342239815,M,2
18005,Rhoda_Griffis,127012034.48962463,4.846265402314541,6.0,20.23800078788454,4.523495141563528,F,1
18006,Jeanene_Fox,164594121.42857143,3.3968549897049827,1.0,20.141843131798623,4.489872342239815,F,2
18007,Zachary_Levi,437216408.0071614,4.57234957316932,3.0,21.41596604589651,4.935386311675377,M,1
18008,Andrew_Gillingham,15524436.904761905,3.564409578858851,1.0,17.8289243390234,3.6811296213061935,M,2
18009,Tom_Cavanagh,59292088.382208884,3.8021416770522545,4.0,19.233550945435205,4.172275936997719,M,1
18010,Alexander_Agate,15524436.904761905,3.564409578858851,1.0,17.8289243390234,3.6811296213061935,M,2
18011,Blake_Garrett,15524436.904761905,3.564409578858851,1.0,17.8289243390234,3.6811296213061935,M,2
18012,Austin_Rogers,15524436.904761905,3.564409578858851,1.0,17.8289243390234,3.6811296213061935,M,2
18013,Katheryn_Winnick,74901079.06620845,3.860717982345386,5.0,19.482532027110896,4.259335473235818,F,1
18014,Lloyd_Kaufman,26932.14285714286,3.6748769082435384,1.0,11.502595391763887,1.4690448294364553,M,2
18015,Caleb_Emerson,26932.14285714286,3.6748769082435384,1.0,11.502595391763887,1.4690448294364553,M,2
18016,Fenella_Woolgar,40241762.07087486,4.772321977929937,2.0,19.073248846118165,4.116224182661166,F,0
18017,Robyn_Kerr,46685288.0952381,5.610798100684485,1.0,19.38363261627885,4.224753983014507,F,0
18018,Anthony_Stewart_Head,112018902.18715394,6.2311164445723906,2.0,20.36373370587795,4.567459323326651,M,0
18019,Cindy_Cheung,86649010.71428572,5.21565475060301,1.0,19.929040789011758,4.415463181717583,F,0
18020,Noah_Gray-Cabey,86649010.71428572,5.21565475060301,1.0,19.929040789011758,4.415463181717583,M,0
18021,Drew_Hastings,5511958.333333334,4.046697222684751,1.0,16.920331580227725,3.363428116928123,M,2
18022,Seamus_Davey-Fitzpatrick,75791712.45541288,5.732584864222474,3.0,19.889666049965218,4.401695282173501,M,0
18023,Giovanni_Lombardo_Radice,142260605.95238096,5.265388098285358,1.0,20.434326042475817,4.592142869742354,M,0
18024,Nikki_Amuka-Bird,142260605.95238096,5.265388098285358,1.0,20.434326042475817,4.592142869742354,F,0
18025,Reggie_Austin,142260605.95238096,5.265388098285358,1.0,20.434326042475817,4.592142869742354,M,0
18026,Mark_Cheng,24610557.655038763,5.154702767041314,2.0,18.658595538451994,3.9712351560971646,M,0
18027,Lam_Ka_Tung,7632449.625722208,4.8031685116119816,4.0,17.41719521032366,3.5371630726870276,M,1
18028,Andy_On,1726321.3952068603,3.7930008633687002,3.0,15.694660831734474,2.9348560895826257,M,2
18029,Manobala,1718833.6008560727,1.5868642858239044,2.0,14.818916401420728,2.6286404387665474,M,2
18030,Prithviraj_Sukumaran,1190476.1904761903,1.82448744663868,1.0,14.591163041540547,2.5490034568947104,M,2
18031,Roja_Selvamani,1190476.1904761903,1.82448744663868,1.0,14.591163041540547,2.5490034568947104,F,2
18032,Seetha,1190476.1904761903,1.82448744663868,1.0,14.591163041540547,2.5490034568947104,F,2
18033,Andy_Nyman,22317966.474713918,5.372171763276966,3.0,18.602134835517298,3.9514929227512017,M,0
18034,Brandon_Routh,173955784.4749695,5.160124518342087,6.0,20.615272423337963,4.655413170826273,M,1
18035,Tristan_Lake_Leabu,465572847.6190477,5.3490252010156984,1.0,21.63569347460047,5.012216920302395,M,0
18036,Noel_Neill,465572847.6190477,5.3490252010156984,1.0,21.63569347460047,5.012216920302395,F,0
18037,Stephen_Bender,465572847.6190477,5.3490252010156984,1.0,21.63569347460047,5.012216920302395,M,0
18038,Ian_McConnel,166875007.14285713,4.829529818422581,1.0,20.507504746766188,4.61773077391221,M,0
18039,Ryan_Newman,65550548.41269841,4.485220514884264,3.0,19.499119795965797,4.2651356065391735,F,1
18040,Sam_Lerner,166875007.14285713,4.829529818422581,1.0,20.507504746766188,4.61773077391221,M,0
18041,Mikhail_Vladimirov,18702380.95238095,6.523705852780431,1.0,18.619603994175375,3.957601245684841,M,0
18042,Timati,18702380.95238095,6.523705852780431,1.0,18.619603994175375,3.957601245684841,M,0
18043,Anastasiya_Kochetkova,18702380.95238095,6.523705852780431,1.0,18.619603994175375,3.957601245684841,F,0
18044,Agniya_Ditkovskite,18702380.95238095,6.523705852780431,1.0,18.619603994175375,3.957601245684841,F,0
18045,Irina_Rakhmanova,18702380.95238095,6.523705852780431,1.0,18.619603994175375,3.957601245684841,F,0
18046,Tatyana_Lyutaeva,18702380.95238095,6.523705852780431,1.0,18.619603994175375,3.957601245684841,F,0
18047,Marco_Dapper,44133.333333333336,3.4706522099785615,1.0,11.939313166880199,1.6217489895785653,M,2
18048,Scott_Vickaryous,44133.333333333336,3.4706522099785615,1.0,11.939313166880199,1.6217489895785653,M,2
18049,Brett_Chukerman,44133.333333333336,3.4706522099785615,1.0,11.939313166880199,1.6217489895785653,M,2
18050,Jessie_Gold,44133.333333333336,3.4706522099785615,1.0,11.939313166880199,1.6217489895785653,F,2
18051,Ji-hye_Yun,5814414.285714286,3.617647423919239,1.0,16.86167454581215,3.3429179071605644,F,2
18052,Kim_Min-jun,5814414.285714286,3.617647423919239,1.0,16.86167454581215,3.3429179071605644,M,2
18053,Sergey_Trofimov,46265133.333333336,5.052100749936426,1.0,19.269703322483114,4.1849170949464,M,0
18054,Diana_Dobbelman,31867336.904761907,5.493671098981487,1.0,18.980688842096626,4.083859350079998,F,0
18055,Xander_Straat,31867336.904761907,5.493671098981487,1.0,18.980688842096626,4.083859350079998,M,0
18056,Johnny_de_Mol,31867336.904761907,5.493671098981487,1.0,18.980688842096626,4.083859350079998,M,0
18057,Matthias_Schoenaerts,31867336.904761907,5.493671098981487,1.0,18.980688842096626,4.083859350079998,M,0
18058,Frank_Lammers,31867336.904761907,5.493671098981487,1.0,18.980688842096626,4.083859350079998,M,0
18059,Michiel_Huisman,31332482.497324772,5.4349087906752676,2.0,18.953008635444665,4.074180598835623,M,0
18060,Dolf_de_Vries,31867336.904761907,5.493671098981487,1.0,18.980688842096626,4.083859350079998,M,0
18061,Waldemar_Kobus,21095276.23015873,4.774878367768382,2.0,18.427928198924135,3.890579262607518,M,0
18062,Halina_Reijn,127198548.45238096,6.032237278290967,2.0,20.45837776378599,4.600552872979946,F,0
18063,Carice_van_Houten,61939912.396695495,5.560970143458089,5.0,19.657447897458113,4.320497126364739,F,1
18064,Peter_Blok,31867336.904761907,5.493671098981487,1.0,18.980688842096626,4.083859350079998,M,0
18065,Brittany_Robertson,48423438.04684143,4.214491422968452,4.0,19.13402343696733,4.137474824110624,F,1
18066,Wilson_Chen,1017303.5714285716,4.509112981078689,1.0,15.33876658338707,2.8104129471462462,M,2
18067,Hiroya_Morita,1017303.5714285716,4.509112981078689,1.0,15.33876658338707,2.8104129471462462,M,2
18068,Karena_Lam,1017303.5714285716,4.509112981078689,1.0,15.33876658338707,2.8104129471462462,F,2
18069,Barbie_Hsu,1017303.5714285716,4.509112981078689,1.0,15.33876658338707,2.8104129471462462,F,2
18070,Chang_Chun-Ning,1017303.5714285716,4.509112981078689,1.0,15.33876658338707,2.8104129471462462,F,2
18071,Yōsuke_Eguchi,8629448.976725522,4.173045659710528,2.0,17.39933735452771,3.5309188366457236,M,2
18072,Han_Hyo_Joo,15132528.019250253,3.477017854603494,3.0,17.778532146413035,3.663509323052394,F,2
18073,Sang_Jung_Kim,15076884.308463207,2.648083408811923,3.0,17.502509424727236,3.566994318862461,M,2
18074,Yû_Aoi,16615342.078754578,3.363873782190205,2.0,17.838930269357984,3.6846283275078737,F,2
18075,Sumiko_Fuji,11059520.75530587,4.287349524560131,3.0,17.67447093733663,3.627122941639014,F,2
18076,Eri_Tokunaga,11286208.333333334,3.557700864952044,1.0,17.508206548566957,3.5689863937463797,F,2
18077,Stan_Collymore,45987473.80952381,3.1510073089956085,1.0,18.791601791234207,4.017742555800205,M,2
18078,Heathcote_Williams,45987473.80952381,3.1510073089956085,1.0,18.791601791234207,4.017742555800205,M,2
18079,Flora_Montgomery,45987473.80952381,3.1510073089956085,1.0,18.791601791234207,4.017742555800205,F,2
18080,Iain_Robertson,32019713.648947954,3.454885713752273,2.0,18.521651700775557,3.923350927630741,M,2
18081,Kang_Jae-Won,12582003.571428573,2.756776840298643,1.0,17.361840248784166,3.51780747647999,M,2
18082,Betty_Sun,81039104.76190476,5.622007352359747,1.0,19.93713115124391,4.418292084135345,F,0
18083,Paw_Hee-Ching,40761182.05128205,4.192746602292561,2.0,18.956596799027537,4.075435247804809,F,2
18084,Dong_Yong,81039104.76190476,5.622007352359747,1.0,19.93713115124391,4.418292084135345,M,0
18085,Jay_Harik,19593403.57142857,3.7627474951116637,1.0,18.11585292241941,3.7814580046347266,M,2
18086,Noureen_DeWulf,102648650.5546048,3.8758395546502165,5.0,19.8015848538627,4.370896524161955,F,1
18087,Tony_Yalda,19593403.57142857,3.7627474951116637,1.0,18.11585292241941,3.7814580046347266,M,2
18088,Bernard_White,32752205.119047612,4.650999270836429,2.0,18.841562943124455,4.0352121349514105,M,0
18089,Seth_Meyers,118023286.36567038,4.426674775996858,4.0,20.074041192348005,4.466164495182169,M,1
18090,Sam_Golzari,97534112.89682539,4.709742854353982,2.0,19.945346061500032,4.4211645364209655,M,0
18091,Jonathan_Kimmel,121831565.47619048,4.481140718561518,1.0,20.118027676619818,4.481544952587509,M,0
18092,Chris_Edgerly,121831565.47619048,4.481140718561518,1.0,20.118027676619818,4.481544952587509,M,0
18093,Don_Cherry,121831565.47619048,4.481140718561518,1.0,20.118027676619818,4.481544952587509,M,0
18094,Jack_DeSena,121831565.47619048,4.481140718561518,1.0,20.118027676619818,4.481544952587509,M,0
18095,Colin_Hay,121831565.47619048,4.481140718561518,1.0,20.118027676619818,4.481544952587509,M,0
18096,Maddy_Curley,21213047.645799894,5.009156101270362,2.0,18.481394463366527,3.909274450833912,F,0
18097,Tarah_Paige,26905439.258028794,3.947911893383665,2.0,18.481025831582606,3.909145553843286,F,2
18098,Nikki_SooHoo,71630096.5222044,5.457028411662773,2.0,19.783930280753083,4.3647233686070805,F,0
18099,Benedict_Cumberbatch,92852964.18332812,5.525570518128573,5.0,20.05591427295593,4.459826177487193,M,1
18100,Youssou_N'Dour,38238523.80952381,5.151165609939165,1.0,19.098577063188355,4.125080529565229,M,0
18101,Sylvestra_Le_Touzel,60002736.699313305,5.178037541913155,3.0,19.554326862377394,4.284439489253925,F,0
18102,Jeremy_Swift,38238523.80952381,5.151165609939165,1.0,19.098577063188355,4.125080529565229,M,0
18103,Alan_David,31915801.19047619,5.384231897676655,1.0,18.962086443290495,4.077354774703917,M,0
18104,Matthew_W._Taylor,159305061.11111113,4.821385193910973,3.0,20.459392816722197,4.600907799696822,M,1
18105,Ananda_Lewis,102145.23809523808,1.159754864893091,1.0,11.682359641790786,1.5319017828009545,F,2
18106,Brendan_Connor,102145.23809523808,1.159754864893091,1.0,11.682359641790786,1.5319017828009545,M,2
18107,Seena_Jon,1034942.8571428572,4.1681519925498085,1.0,15.277329542996297,2.7889306714317046,M,2
18108,Erica_Rivera,5548191.666666667,5.061377596301526,1.0,17.150621305282986,3.443951972510954,F,2
18109,Tristan_Wilds,33962888.125,4.981999271618376,3.0,18.946610231334404,4.071943312007425,M,1
18110,Shareeka_Epps,11398505.153242514,4.3842662864878585,3.0,17.72701506619036,3.6454956929310147,F,2
18111,Stephanie_Bast,5548191.666666667,5.061377596301526,1.0,17.150621305282986,3.443951972510954,F,2
18112,Dustin_Milligan,15939388.914604252,4.70314255843278,3.0,18.132534808728707,3.7872910473538344,M,1
18113,Ian_Shaw,6606190.476190477,4.8573368959035825,1.0,17.284008042253006,3.490592413554781,M,2
18114,Marc_Bischoff,13580.952380952382,3.8041971605048395,1.0,10.852528502924592,1.2417403230651254,M,2
18115,Matthew_Romano,780223997.6190476,5.763745786296815,1.0,22.226679186324105,5.218862909787732,M,0
18116,Madeleine_Martin,390222104.85347986,4.833465368018207,2.0,21.357790312515217,4.915044395195619,F,0
18117,Genelle_Williams,8792183.333333334,4.4560259229408254,1.0,17.4836309472823,3.560393208930027,F,2
18118,Jane_Hajduk,14888319.047619049,4.3130658631151055,1.0,17.97773649531041,3.733163764726832,F,2
18119,Michael_Cassidy,14888319.047619049,4.3130658631151055,1.0,17.97773649531041,3.733163764726832,M,2
18120,Cornelia_Guest,14888319.047619049,4.3130658631151055,1.0,17.97773649531041,3.733163764726832,F,2
