,actor,grade_avg,grade_sum,appearances,gender,year_avg,birth_year,main_genre,2nd_genre,director,2nd_director,treatment,propensity_score
15270,Walter_Rilla,2.142922443,49.2872162,23,M,1929.285714,1894,Romance,Adventure,Paul_Czinner,Harold_S._Bucquet,1,0.74783444
15244,Pomeroy_Cannon,1.653404128,13.22723303,8,M,2020,1870,Romance,Drama,Rex_Ingram,Paul_Powell,0,0.747689484
15276,Cristina_Raines,2.603988115,28.64386926,11,F,2005,1952,Sci-Fi,Horror,Joseph_Sargent,Leo_Garen,1,0.747947314
15115,Mary_Martin,2.141932877,19.2773959,9,F,2013,1913,Musical,Music,Victor_Schertzinger,Andrew_L._Stone,1,0.746282078
15025,Fernando_Gaviria,1.336317155,4.008951464,3,M,1972,1969,Adventure,Thriller,Douglas_Elford-Argent,Jeff_Solema,0,0.74509538
15285,Paul_Mazursky,2.889311603,23.11449283,8,M,1992.5,1930,Thriller,Crime,Stanley_Kubrick,Paul_Mazursky,0,0.74804785
15105,Rosemary_Hill,1.498513096,1.498513096,1,F,2013,1927,Romance,,Elmer_Clifton,,0,0.746160579
15088,Kalani_Robb,2.195420029,2.195420029,1,M,2012,1977,Horror,,Jordan_Alan,,0,0.745844353
15204,Yang_Song,2.296858536,36.74973657,16,M,2018,1978,Drama,Fantasy,Yuhan_Wu,Haofeng_Xu,1,0.74731263
15236,Joshua_Leonard,2.661503863,71.86060429,27,M,2004.666667,1975,Drama,Horror,Andrew_C._Erin,Hannah_Fidell,1,0.747656156
15129,Stefano_Ambrogi,3.31216412,13.24865648,4,M,1963.2,1960,Comedy,,Gabriele_Mainetti,Carlo_Vanzina,0,0.746389143
15073,Douglas_Fairbanks,2.459520309,135.273617,55,M,2006,1883,Comedy,Romance,Allan_Dwan,John_Emerson,1,0.745642969
15103,Carmen_Bailey,1.447042563,2.894085126,2,F,1964,1913,Romance,,Elmer_Clifton,Harry_L._Fraser,0,0.746160579
15082,Simone_Berthier,2.642270075,2.642270075,1,F,2010,1921,Drama,,Gilles_Grangier,,0,0.745652248
15183,Michael_Miller,1.926770834,11.56062501,6,M,1994,1931,Adventure,,Michael_Anderson,Michael_Walters,0,0.746984258
15230,Reiko_Fujiwara,2.126344164,21.26344164,10,F,2007,1994,Adventure,Crime,Kimiyoshi_Yasuda,Katsuhiko_Tasaka,1,0.747587031
15210,Sung-Hyun_Baek,2.546960606,12.73480303,5,M,1962.4,1989,Drama,,K.C._Park,Joon-ik_Lee,0,0.74731263
15091,Stephen_Collins,3.225076885,38.70092262,12,M,1971,1947,Romance,Drama,John_Schultz,Charles_Bail,1,0.745918962
15232,Sylvia_Froos,2.299928314,4.599856629,2,F,2013,1914,Musical,,Hamilton_MacFadden,,0,0.747600812
15221,Carmelo_Gómez,3.165240212,50.64384339,16,M,1965.5,1962,Drama,Romance,Gerardo_Herrero,Julio_Medem,1,0.747464293
15003,Kim_Byeong-Ok,3.059833271,55.07699888,18,M,2008,1960,Drama,Crime,Ha_Jung-woo,Jae-hyun_Jang,1,0.744784427
15247,Alice_Terry,2.334836767,28.01804121,12,F,2006,1900,Romance,Drama,Rex_Ingram,James_Cruze,1,0.747689484
15263,Billy_Name,2.024743264,4.049486528,2,M,1956,1940,Drama,,Andy_Warhol,,0,0.747759991
15150,Joshua_Close,2.984912597,26.86421337,9,M,2009,1981,Horror,Thriller,George_A._Romero,Leah_Walker,1,0.746600863
15040,Stanley_Myron_Handelman,0.86691122,0.86691122,1,M,2016.75,1929,Crime,,Matt_Cimber,,0,0.745279331
14994,Aaron_Carter,1.293404008,12.93404008,10,M,1998,1987,Drama,Crime,Mike_White,Brad_Leo_Lyon,1,0.744784427
15010,Jennifer_Esposito,2.535124904,40.56199847,16,F,2008,1973,Drama,Crime,Artie_Mandelberg,Gigi_Gaston,1,0.744784427
15259,Benjamin_Salisbury,4.229274391,8.458548781,2,M,2016.5,1980,Comedy,Drama,Andrew_Niccol,Thom_Eberhardt,0,0.747757915
15239,Cameron_Bancroft,2.429683904,21.86715513,9,M,2010,1967,Drama,Family,Andrew_C._Erin,David_Winning,1,0.747656156
15187,Marika_Kalouta,0.884049161,1.768098322,2,F,2003.833333,1921,Musical,,Nikos_Tsiforos,Togo_Mizrahi,0,0.747018753
15212,Sara_Paxton,3.171588625,57.08859524,18,F,2017.272727,1988,Drama,Thriller,Brian_Brightly,Bryan_Poyser,1,0.74731263
14977,Sheryl_Lee,3.002173636,66.04781999,22,F,2016,1967,Horror,Romance,John_Carpenter,David_Lynch,1,0.744733736
15209,Albert_Brooks,4.15864678,95.64887594,23,M,2011,1947,Drama,Comedy,Albert_Brooks,Andrew_Fleming,1,0.74731263
15211,Achyuth_Kumar,3.563326155,71.2665231,20,M,2021,1966,Drama,Comedy,Rishab_Shetty,Hemanth_M._Rao,1,0.74731263
15034,Laverne_Andrews,1.783000254,16.04700229,9,F,1958,1911,Music,Musical,Edward_F._Cline,Edward_C._Lilley,1,0.745259703
14979,Samantha_Eggar,2.730896775,76.46510971,28,F,2020.5,1939,Drama,Mystery,Alfredo_Zacarías,Kevin_Billington,1,0.744779977
15277,Alison_Elliott,2.502707457,82.58934608,33,F,2014.6,1962,Family,Horror,Michael_Almereyda,Jaffe_Zinn,1,0.747993962
15165,Margherita_Fumero,2.440250344,9.761001377,4,F,1994,1944,Crime,Comedy,Bruno_Corbucci,,0,0.746690664
15287,Lynne_Overman,1.922125031,80.72925132,42,M,1998.5,1887,Music,Crime,Ralph_Murphy,Louis_King,1,0.748141911
15164,Bernard_Le_Coq,2.8310928,42.466392,15,M,1937.666667,1950,Romance,Drama,Claude_Sautet,Bertrand_Tavernier,1,0.746672193
15109,Russell_Hicks,1.827978594,18.27978594,10,M,1932.6,1895,Drama,Adventure,Howard_Bretherton,John_English,1,0.746168828
15036,Grace_McDonald,1.719751995,34.39503991,20,F,2008.5,1918,Music,Drama,Edward_F._Cline,Erle_C._Kenton,1,0.745259703
15119,John_Barclay,2.869131362,2.869131362,1,M,1944,1892,Musical,,Victor_Schertzinger,,0,0.746282078
15045,Conway_Tearle,1.812100166,90.60500832,50,M,1978,1878,Romance,Drama,Charles_Brabin,David_Kirkland,1,0.745427822
15111,Frankie_Darro,1.687127771,106.2890496,63,M,1934,1917,Drama,Crime,Howard_Bretherton,Robert_De_Lacey,1,0.746168828
14981,Narciso_Busquets,2.002373768,20.02373768,10,M,2020.666667,1929,Drama,Animation,Alfredo_Zacarías,Alfredo_Gurrola,1,0.744779977
15142,Peter_Dinklage,3.783602275,105.9408637,28,M,2009,1969,Drama,Comedy,Alexandre_Rockwell,Sidney_Lumet,1,0.74655309
15006,Khosro_Shakibai,1.922774184,32.68716113,17,M,1965,1944,Drama,War,Ahmad_Reza_Darvish,Masud_Kimiai,1,0.744784427
15070,Jim_Jordan,2.170441376,32.55662063,15,M,1972.666667,1896,Comedy,Music,Allan_Dwan,Howard_Estabrook,1,0.745642969
15220,Sam_Claflin,4.276191851,68.41906961,16,M,1997,1986,Adventure,Mystery,Lone_Scherfig,Rupert_Sanders,1,0.74739479
15194,Peter_Ho,2.270769097,24.97846006,11,M,1934.8,1975,Romance,Drama,Tung-Shing_Yee,David_Wu,1,0.747151196
14976,Yi_Huang,2.735365213,76.59022596,28,F,2008,1977,Biography,Drama,Herman_Yau,Derek_Chiu,1,0.744719131
15205,Soko,2.650667251,23.85600526,9,F,1980.5,1985,Drama,Fantasy,Alice_Winocour,Chad_Hartigan,1,0.74731263
15240,Lisa_Dunsheath,2.693237688,2.693237688,1,F,1984,1952,Adventure,,Jeff_Kanew,,0,0.747678701
15202,Junko_Abe,1.995574281,19.95574281,10,F,2013.5,1993,Drama,History,Chihiro_Ikeda,Hajime_Tsuda,1,0.74731263
15005,Juana_Acosta,3.001396789,27.0125711,9,F,1966,1976,Drama,Thriller,Alberto_Arvelo,Bernabé_Rico,1,0.744784427
15110,Harry_Cording,1.373780152,10.99024122,8,M,2011,1891,Drama,,Howard_Bretherton,Ray_Taylor,0,0.746168828
15126,Walter_Barnes,1.875910373,18.75910373,10,M,1977,1918,Comedy,Adventure,Charles_B._Griffith,Fulvio_Tului,1,0.746286913
15087,Dick_Wei,1.633330112,31.03327214,19,M,1963.454545,1953,Crime,Drama,Billy_Hin-Shing_Tang,Hark-On_Fung,1,0.745770532
15286,Alexandra_Shipp,3.295719276,32.95719276,10,F,2000.268293,1991,Drama,Fantasy,Scott_Speer,Brett_Haley,1,0.748090666
15256,Mark_Polish,3.068462191,15.34231096,5,M,2017,1970,Drama,,Michael_Polish,,0,0.74773606
15037,Patty_Andrews,1.783000254,16.04700229,9,F,1977,1918,Music,Musical,Edward_F._Cline,Edward_C._Lilley,1,0.745259703
15028,Kelly_Rowan,3.354954775,23.48468342,7,F,1971.4,1965,Thriller,Drama,Bill_Condon,Kevin_Reynolds,0,0.745146261
15275,Anthony_James,2.933055397,20.53138778,7,M,2011.52381,1942,Sci-Fi,Thriller,Joseph_Sargent,Emlyn_Williams,0,0.747947314
15255,Henry_Winkler,2.962075997,35.54491196,12,M,1997,1945,Romance,Adventure,Carl_Reiner,Frank_Coraci,1,0.747721447
15280,Nicky_Wu,1.964907079,15.71925663,8,M,1994.5,1970,Crime,Comedy,Yen-Ping_Chu,Hark_Tsui,0,0.748033056
15083,Paul_Frankeur,2.926558209,32.1921403,11,M,2011.75,1905,Drama,Adventure,Gilles_Grangier,Julien_Duvivier,1,0.745652248
15190,Eddie_Cahill,3.043176025,6.08635205,2,M,1971.733333,1978,Drama,,François_Velle,,0,0.747065672
14987,June_Squibb,3.451822314,27.61457851,8,F,1986.8,1929,Drama,Thriller,Brandon_Dickerson,Sharon_Maguire,0,0.744784427
15012,Vijay_Sethupathi,3.681079104,121.4756104,33,M,2017.5,1978,Drama,Crime,Karthik_Subbaraj,Mani_Ratnam,1,0.744784427
15227,Donald_Pleasence,3.141587333,361.2825433,115,M,2016,1919,Thriller,Drama,John_Carpenter,Joe_Chappelle,1,0.747489242
15060,Tom_Holland,4.579591398,439.6407742,96,M,2016,1943,Adventure,Drama,Jon_Watts,Laurence_E._Mascott,1,0.745581
15095,Ciccio_Ingrassia,1.830948262,56.75939611,31,M,1936,1922,Western,Comedy,Giorgio_Simonelli,Giovanni_Grimaldi,1,0.746077497
15096,Nelly_Panizza,2.815731674,5.631463348,2,F,2016,1929,Horror,,Dino_Risi,Román_Viñoly_Barreto,0,0.746081243
14982,Radoslav_Parvanov,3.570756014,3.570756014,1,M,2014.875,1977,Drama,,Le-Van_Kiet,,0,0.744784427
15053,Laura_Hope_Crews,2.044983525,20.44983525,10,F,2018,1879,Romance,Comedy,Charles_Brabin,Mitchell_Leisen,1,0.745427822
15000,Veronica_Ngo,2.149069552,21.49069552,10,F,1998.5,1979,Drama,Adventure,Le-Van_Kiet,Veronica_Ngo,1,0.744784427
15074,Marjorie_Daw,1.512329018,25.70959331,17,F,1976.125,1902,Comedy,Drama,Allan_Dwan,Ben_F._Wilson,1,0.745642969
15218,Thomas_Holding,1.239340144,6.196700722,5,M,1916,1878,Adventure,Romance,Arch_Heath,Elsie_Jane_Wilson,0,0.74739479
14986,Dana_Ghia,2.259410731,20.33469658,9,F,2021,1932,Drama,Mystery,Franco_Rossetti,Jaime_Jesús_Balcázar,1,0.744784427
15002,Pinky_Cheung,1.316614897,17.11599366,13,F,1971,1971,Drama,Romance,Wai-Man_Cheng,Billy_Hin-Shing_Tang,1,0.744784427
15233,Cody_Arens,1.218216938,1.218216938,1,M,1999.8,1993,Family,,John_Carl_Buechler,,0,0.747612935
15015,Bobby_Simha,3.34743,26.77944,8,M,1987,1983,Drama,Comedy,Karthik_Subbaraj,Bommarillu_Baskar,0,0.744784427
15066,Jewel_Carmen,2.055705292,8.222821166,4,F,1974,1897,Comedy,History,Allan_Dwan,Christy_Cabanne,0,0.745642969
15265,Tally_Brown,1.864617479,13.05232235,7,F,1931,1934,Drama,,Andy_Warhol,Robert_J._Kaplan,0,0.747759991
15047,Marc_McDermott,1.596171312,30.32725493,19,M,1915,1871,Romance,Drama,Charles_Brabin,Clarence_Brown,1,0.745427822
14988,Andrew_Keir,3.067117074,27.60405366,9,M,2018,1926,Drama,Adventure,Gordon_Flemyng,Don_Chaffey,1,0.744784427
15254,Elaine_May,2.640314895,13.20157448,5,F,2016.666667,1932,Romance,,Carl_Reiner,Clive_Donner,0,0.747721447
15180,Melodie_Johnson,2.045787944,6.137363832,3,F,1995,1943,Romance,Crime,Alan_Rafkin,Richard_Quine,0,0.746933935
15100,William_Scott,1.598202132,28.76763837,18,M,2016.666667,1896,Horror,Romance,Edmund_Mortimer,Henry_Otto,1,0.746104374
15019,Kayla_Jane,2.266527101,2.266527101,1,F,1997,1986,Thriller,,Zalman_King,,0,0.744879234
15138,Bruno_Garcia,3.097230198,43.36122277,14,M,1965,1970,Romance,,Guel_Arraes,Roberto_Santucci,1,0.746510071
15099,Alberto_Farnese,1.578713458,25.25941533,16,M,2018,1926,Drama,Fantasy,Nick_Nostro,Bruno_Corbucci,1,0.746103058
15179,Marya_Gant,1.702184887,6.808739549,4,F,1942,1948,Comedy,,Fred_Olen_Ray,,0,0.746909111
15067,Muriel_Lawrence,1.583390854,3.166781707,2,F,2011,1930,Comedy,Musical,Allan_Dwan,Philip_Ford,0,0.745642969
15402,Isabel_Randolph,1.764086027,8.820430136,5,F,2018.3,1889,Music,Mystery,Albert_Herman,Edward_Bernds,0,0.750153835
15508,Suad_Husni,2.639514416,50.15077391,19,F,1997.666667,1943,Romance,Mystery,Youssef_Chahine,Ali_Badr_Khan,1,0.751397111
15321,Grace_Van_Dien,1.783468851,14.26775081,8,F,2016,1996,Adventure,Fantasy,Paco_Aguilar,Amy_Redford,0,0.748820279
15312,Jerry_Hardin,2.309748898,16.16824229,7,M,2009.909091,1929,Thriller,Comedy,Burt_Kennedy,Gordon_Duffy,0,0.748654812
15340,Daniel_Küblböck,0.776809166,0.776809166,1,M,1924,1985,Crime,,Ulli_Lommel,,0,0.749037374
15385,Tom_Sullivan,1.192458348,4.76983339,4,M,1982,1947,Drama,Horror,Kevin_J._Lindenmuth,Ulli_Lommel,0,0.749874601
15515,Mitsuko_Kusabue,2.263265364,22.63265364,10,F,1999.428571,1933,Romance,Drama,Mikio_Naruse,Kengo_Furusawa,1,0.751586606
15371,Abigail,2.414500978,4.829001955,2,F,2015.7,1945,Romance,,Tim_Burstall,,0,0.749667171
15293,Harley_Wood,1.663394902,16.63394902,10,F,2020,1913,Drama,Romance,Dwain_Esper,Robert_F._Hill,1,0.748178453
15363,Stephen_Dunne,1.789238448,19.68162293,11,M,1996.933333,1918,Adventure,Drama,Gene_Nelson,Lew_Landers,1,0.749457297
15346,Patrick_Wright,1.188285652,24.95399869,21,M,2009.5,1939,Sci-Fi,Comedy,Sidney_Knight,Curt_Ledger,1,0.749286492
15329,Grace_Albertson,1.216960057,3.65088017,3,F,2021,1918,Thriller,Drama,Lew_Landers,,0,0.748985254
15483,Michel_Muller,3.09679389,30.9679389,10,M,2007,1966,Comedy,Crime,Gérard_Krawczyk,Alain_Zaloum,1,0.751103349
15448,Jan_Shepard,1.893152137,9.465760686,5,F,1977,1928,Sci-Fi,,Bernard_L._Kowalski,Robert_Lewin,0,0.750740006
15366,Jaaved_Jaaferi,3.048538203,48.77661125,16,M,1929,1960,Drama,Animation,Jugal_Hansraj,Samar_Khan,1,0.749621637
15406,Darren_E._Scott,2.019018337,4.038036675,2,M,2005,1972,Crime,,Keoni_Waxman,Simon_Yin,0,0.750248744
15364,Conchita_Montenegro,1.618661116,21.0425945,13,F,2014.333333,1911,War,,Ford_Beebe,Alfred_L._Werker,1,0.749535719
15421,Oliver_Breite,3.281224234,3.281224234,1,M,1999.692308,1963,Drama,,Andreas_Dresen,,0,0.750398345
15355,Marilyn_Eastman,6.208661556,31.04330778,5,F,2017,1933,Thriller,,George_A._Romero,,0,0.749342998
15494,Daniel_Joey_Albright,2.655743588,2.655743588,1,M,2021,1988,Drama,,Han_Lee,,0,0.751207673
15316,Edward_Pawley,2.02172653,8.086906118,4,M,1996,1901,Romance,,William_Nigh,Joseph_Kane,0,0.748709197
15382,Rin_Tin_Tin,1.488670095,26.79606171,18,M,2012.8,1918,Adventure,Family,Herman_C._Raymaker,Ray_Enright,1,0.749836633
15396,Alan_Bates,3.195503818,268.4223207,84,M,2000.5,1934,Drama,Romance,Andrew_Piddington,Mark_Rydell,1,0.7499759
15424,Lily_Pons,2.064254701,8.257018804,4,F,1969,1898,Musical,,Raoul_Walsh,John_Cromwell,0,0.750515248
15288,Pat_Carlyle,1.835954058,5.507862175,3,M,1966,1900,Drama,,Dwain_Esper,,0,0.748178453
15351,Karl_Hardman,6.208661556,31.04330778,5,M,1978,1927,Thriller,,George_A._Romero,,0,0.749342998
15306,David_Birney,2.006132202,18.05518982,9,M,1916,1939,Adventure,Fantasy,Gilbert_Cates,Kevin_Connor,1,0.748618059
15500,Jeffrey_Donovan,2.99437583,50.9043891,17,M,1954.5,1968,Fantasy,Drama,Joe_Berlinger,Paul_Holahan,1,0.751353945
15337,Rudolf_Waldemar_Brem,1.662947148,6.651788591,4,M,2017,1948,Crime,,Ulli_Lommel,Philip_Gröning,0,0.749037374
15411,Markus_Hering,2.306064514,4.612129028,2,M,2018,1960,Drama,,Andreas_Dresen,Dani_Levy,0,0.750398345
15309,Keenen_Ivory_Wayans,3.964198056,23.78518834,6,M,2014.47619,1958,Comedy,Crime,Keenen_Ivory_Wayans,David_Hogan,0,0.748654127
15341,Jean_Stevens,1.818080427,9.090402134,5,F,2008.333333,1914,Mystery,,Derwin_Abrahams,Budd_Boetticher,0,0.7490545
15501,Kurt_Loder,2.855201725,14.27600862,5,M,2017,1945,Fantasy,,Joe_Berlinger,,0,0.751353945
15350,Kyra_Schon,6.208661556,31.04330778,5,F,2012,1957,Thriller,,George_A._Romero,,0,0.749342998
15373,Jack_Angel,2.053651215,10.26825607,5,M,1968,1930,Adventure,Comedy,Richard_Patterson,Andy_Roberts,0,0.749671956
15327,Erik_Enge,3.120590911,12.48236364,4,M,1997,1996,Adventure,Drama,Ulrika_Bengts,Adam_Berg,0,0.748840287
15431,Philippe_Garrel,2.724843106,8.174529319,3,M,1915,1948,Drama,Fantasy,Philippe_Garrel,,0,0.750596444
15453,Verree_Teasdale,2.654843495,42.47749592,16,F,2008,1903,Romance,Comedy,Gregory_La_Cava,Archie_Mayo,1,0.750749465
15417,Gabriela_Maria_Schmeide,3.848048886,11.54414666,3,F,2011.7,1965,Drama,,Andreas_Dresen,Doris_Dörrie,0,0.750398345
15488,Helen,1.899131254,22.78957505,12,F,1990.5,1938,Adventure,Crime,Ashwini_Chaudhary,Deven_Verma,1,0.751171513
15323,Andy_J._Forest,1.632464203,14.69217782,9,M,1932,1955,Adventure,Drama,Antonio_Bonifacio,Massimo_Pirri,1,0.748840287
15435,Anthony_Eisley,1.842074975,47.89394936,26,M,2015,1925,Mystery,Adventure,David_L._Hewitt,William_O._Brown,1,0.75067464
15480,Bernard_Farcy,3.639194393,10.91758318,3,M,1939.214286,1949,Comedy,,Gérard_Krawczyk,Franck_Gastambide,0,0.751103349
15458,Anna_Thomson,2.623427259,26.23427259,10,F,2015.666667,1953,Crime,Drama,Amos_Kollek,Whitney_Ransick,1,0.750804526
15357,Judith_O'Dea,3.268072644,42.48494437,13,F,1979,1945,Thriller,Drama,George_A._Romero,Jason_Paul_Collum,1,0.749342998
15474,Yumi_Itô,3.707259519,3.707259519,1,F,2018,1941,Fantasy,,Ishirô_Honda,,0,0.751059999
15457,Jerry_Mandy,1.141706894,1.141706894,1,M,1973.333333,1892,Romance,,Gregory_La_Cava,,0,0.750749465
15362,Pierre_Taki,2.347830849,7.043492547,3,M,1943,1967,Drama,,Kazuya_Shiraishi,Hideyuki_Hirayama,0,0.749359954
15415,Anne_Ratte-Polle,2.225762437,13.35457462,6,F,2010.041667,1974,Drama,Mystery,Andreas_Dresen,Carolina_Hellsgård,0,0.750398345
15404,Marie-Anne_Chazel,3.095694486,30.95694486,10,F,1947,1951,Fantasy,Romance,Patrice_Leconte,Jean-Marie_Poiré,1,0.750230032
15405,Steven_Seagal,2.901380712,127.6607513,44,M,1957.363636,1952,Crime,Thriller,Keoni_Waxman,Andrew_Davis,1,0.750248744
15469,Etienne_Chicot,2.369175073,7.107525219,3,M,1990.5,1949,Romance,,André_Téchiné,Catherine_Breillat,0,0.750883479
15308,Harve_Presnell,2.597657911,31.17189493,12,M,1971,1933,Drama,Western,Alvin_Ganzer,Arnold_Laven,1,0.748634338
15330,Jacques_Varennes,2.146079662,17.1686373,8,M,1977.4,1894,Crime,Drama,Sacha_Guitry,André_Berthomieu,0,0.749001175
15292,Hugh_McArthur,1.835954058,5.507862175,3,M,2020.666667,1905,Drama,,Dwain_Esper,,0,0.748178453
15459,Héctor_Aníbal,1.695119568,16.95119568,10,M,2018,1975,Drama,Romance,Luis_Eduardo_Reyes,Alejandro_Andújar,1,0.750834017
15455,Alma_Tell,1.456059483,4.368178448,3,F,1938,1898,Romance,,Gregory_La_Cava,J._Gordon_Edwards,0,0.750749465
15410,Patrick_Timsit,2.2958533,27.5502396,12,M,2009.666667,1959,Romance,Comedy,Alain_Berbérian,Alain_Corneau,1,0.750393379
15367,Anna_Kalouta,1.290215082,5.160860327,4,F,1962,1918,Musical,Romance,Alekos_Sakellarios,Ilias_Paraskevas,0,0.749657404
15479,Samy_Naceri,3.55244958,31.97204622,9,M,1987.666667,1961,Comedy,Crime,Gérard_Krawczyk,Florent-Emilio_Siri,1,0.751103349
15317,LJ_Moreno,1.981348738,1.981348738,1,F,2002,1990,Drama,,Jerrold_Tarog,,0,0.748777005
15354,Gaylen_Ross,4.813903525,33.69732467,7,F,2013.25,1950,Thriller,,George_A._Romero,Joe_Giannone,0,0.749342998
15525,Juraj_Durdiak,3.161228509,3.161228509,1,M,2014,1952,Comedy,,Václav_Vorlícek,,0,0.751730539
15414,Inka_Friedrich,2.278002946,11.39001473,5,F,1970.6,1965,Drama,Family,Andreas_Dresen,Arto_Sebastian,0,0.750398345
15454,Dorothy_Wilson,2.111324583,40.11516708,19,F,2019,1909,Romance,Drama,Gregory_La_Cava,Edward_F._Cline,1,0.750749465
15397,Teagan_Clive,1.591117857,1.591117857,1,F,2018,1955,Comedy,,Deran_Sarafian,,0,0.750074257
15440,Paula_Maxa,2.511423181,2.511423181,1,F,2015.5,1898,Crime,,Louis_Feuillade,,0,0.750715479
15401,Benny_Safdie,2.578795701,2.578795701,1,M,2016,1986,Romance,,Claire_Denis,,0,0.750125372
15478,Patrice_Wymore,2.624570378,28.87027416,11,F,1990,1926,Adventure,Musical,Felix_E._Feist,William_Keighley,1,0.751093492
15441,Suzanne_Le_Bret,2.667640841,8.002922522,3,F,1916.166667,1889,Crime,Drama,Louis_Feuillade,Léonce_Perret,0,0.750715479
15507,Farid_Shawqi,2.357067228,32.9989412,14,M,1976.923077,1920,Romance,Drama,Youssef_Chahine,Henry_Barakat,1,0.751397111
15468,Clémence_Meyer,3.556096421,3.556096421,1,F,1978.8,1994,Romance,,André_Téchiné,,0,0.750883479
15485,Kristoff_Raczynski,4.29939606,4.29939606,1,M,2014.666667,1974,Adventure,,Alejandro_Lozano,,0,0.751171513
15473,Philippe_Lemaire,1.589181225,17.48099347,11,M,1955,1927,Comedy,Drama,Raoul_André,André_Pergament,1,0.751019044
15370,Arthur_Dignam,2.313526319,20.82173687,9,M,1932,1939,Romance,Animation,Tim_Burstall,Alex_Stitt,1,0.749667171
15595,Ryan_Alosio,2.121823637,23.34006001,11,M,1938.473684,1973,Drama,Romance,Jennifer_Sharp,Scott_Malchus,1,0.751853351
15349,Terry_Alexander,3.960263647,11.88079094,3,M,2016,1947,Thriller,,George_A._Romero,Marcus_Slabine,0,0.749342998
15505,Ahmad_Mazhar,2.6819344,21.4554752,8,M,1998,1917,Romance,Adventure,Youssef_Chahine,Ali_Badr_Khan,0,0.751397111
15352,Judith_Ridley,5.554332315,33.32599389,6,F,1991.833333,1946,Thriller,Drama,George_A._Romero,,0,0.749342998
15326,Deric_Wan,1.222582861,4.890331445,4,M,1936.75,1964,Adventure,Drama,Chien-Hsun_Huang,Jing_Wong,0,0.748840287
15452,Yvette_Vickers,2.35783765,16.50486355,7,F,2012.5,1928,Sci-Fi,Drama,Bernard_L._Kowalski,Nathan_Juran,0,0.750740006
15510,Ben_Burtt,7.903830344,31.61532138,4,M,2021,1948,Animation,,Andrew_Stanton,,0,0.751408188
15381,David_Mendenhall,1.61456774,9.687406443,6,M,1937.333333,1971,Comedy,Adventure,Boaz_Davidson,Howard_R._Cohen,0,0.749777098
15339,Charles_Hallahan,1.728562698,13.82850158,8,M,1958,1943,Crime,,Ulli_Lommel,Lou_Lombardo,0,0.749037374
15298,Kenny_Baker,2.443190455,124.6027132,51,M,2021,1934,Musical,Fantasy,David_Irving,Edward_Buzzell,1,0.748555356
15446,Josef_Altin,4.603913994,13.81174198,3,M,1985.142857,1983,Drama,Romance,David_Cronenberg,Jan_Dunn,0,0.750729563
15466,Min-Hsiung_Wu,1.321814884,1.321814884,1,M,2005.666667,1930,Adventure,,Lung_Chien,,0,0.75084851
15447,Stephen_Lack,3.096327684,9.288983051,3,M,1982,1946,Drama,Sci-Fi,David_Cronenberg,Jon_Jost,0,0.750729563
15315,Miriam_Jordan,1.813568756,12.69498129,7,F,2002.5,1904,Romance,Musical,William_Nigh,David_Burton,0,0.748709197
15325,Lucy_Davis,5.508138309,44.06510647,8,F,2016,1973,Adventure,Drama,Patty_Jenkins,Edgar_Wright,0,0.748840287
15484,Akira_Kishii,1.521687671,3.043375343,2,M,1965,1910,Adventure,,Kiyoshi_Saeki,Tadashi_Sawashima,0,0.751171513
15425,Jimmie_Allen,1.343772936,1.343772936,1,M,2021,1917,Crime,,Otho_Lovering,,0,0.750564929
15359,Lori_Cardille,4.118960229,12.35688069,3,F,1993.666667,1954,Thriller,,George_A._Romero,Tony_Buba,0,0.749342998
15506,Nader_Galal,2.352526336,2.352526336,1,M,1980.388889,1941,Romance,,Youssef_Chahine,,0,0.751397111
15300,Sohum_Shah,4.343803475,8.68760695,2,M,1985.517241,1983,Drama,,Hansal_Mehta,Meghna_Gulzar,0,0.748585357
15432,Daniel_Pommereulle,3.712634186,7.425268371,2,M,2019.25,1937,Drama,Fantasy,Philippe_Garrel,Éric_Rohmer,0,0.750596444
15296,Sarah_Carter,2.280264357,18.24211486,8,F,1989,1980,Adventure,Drama,Bobby_Roth,Corey_Yuen,0,0.748266516
15509,Jeff_Garlin,5.521276293,44.17021035,8,M,1930.043478,1962,Animation,Drama,Andrew_Stanton,Jeff_Garlin,0,0.751408188
15456,Michael_Bartlett,2.420539648,7.261618943,3,M,2008,1903,Romance,,Gregory_La_Cava,Aubrey_Scotto,0,0.750749465
15598,Jeremy_Levy,2.832810054,2.832810054,1,M,2022,1965,Drama,,Robert_M._Young,,0,0.751930656
15347,Léo_Lapara,1.928857427,3.857714855,2,M,2021.5,1909,Crime,Drama,Henri_Decoin,Maurice_de_Canonge,0,0.7493201
15443,Marcel_Lévesque,2.491688175,27.40856992,11,M,1991,1877,Crime,Adventure,Louis_Feuillade,Jacques_Feyder,1,0.750715479
15471,Snoop_Dogg,2.578763547,51.57527094,20,M,2016,1971,Horror,Crime,Alan_Jacobs,D-Shot,1,0.750910092
15436,Édouard_Mathé,2.616945512,31.40334615,12,M,1998,1886,Crime,Mystery,Louis_Feuillade,Jacques_Feyder,1,0.750715479
